Generate Time,Source address,Source User,Action,Application,URL,Destination Port,Bytes Received,Bytes Sent
2020/06/08 00:00:00,10.0.9.120,Brent@contoso.com,allow,http,www.xero.com,80,3306,2727
2020/06/08 00:00:00,10.0.9.120,Trey@contoso.com,allow,http,www.xero.com,80,3306,2727
2020/06/10 00:00:00,10.0.3.2,Tamia@fabrikam.com,allow,http,www.podio.com,80,3306,2727
2020/06/10 00:00:00,10.0.4.186,Ben@contoso.com,allow,http,www.podio.com,80,3306,2727
2020/06/10 00:00:00,10.0.4.186,Daniela@fabrikam.com,allow,http,www.podio.com,80,3306,2727
2020/06/10 00:00:00,10.0.3.2,Albatros@contoso.com,allow,http,www.podio.com,80,3306,2727
2020/06/09 00:00:00,10.0.1.248,Bo@contoso.com,allow,http,www.podio.com,80,3306,2727
2020/06/09 00:00:00,10.0.1.248,Terrance@contoso.com,allow,http,www.podio.com,80,3306,2727
2020/06/09 00:00:00,10.0.2.91,Trace@contoso.com,allow,http,www.podio.com,80,3306,2727
2020/06/09 00:00:00,10.0.2.91,Trey@contoso.com,allow,http,www.podio.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.39,Janelle@contoso.com,allow,http,www.podio.com,80,3306,2727
2020/06/08 00:00:00,10.0.8.202,Cayson@fabrikam.com,allow,http,www.podio.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.39,Amber@fabrikam.com,allow,http,www.podio.com,80,3306,2727
2020/06/10 00:00:00,10.0.9.17,Northrop@contoso.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/10 00:00:00,10.0.4.210,Yadiel@fabrikam.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/10 00:00:00,10.0.6.252,Britney@fabrikam.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/10 00:00:00,10.0.5.141,Cindy@contoso.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/10 00:00:00,10.0.4.210,Jamal@fabrikam.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.96,Gia@contoso.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.61,Reyna@contoso.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.96,Thaddeus@contoso.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/08 00:00:00,10.0.5.227,Pamela@contoso.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/08 00:00:00,10.0.5.147,Tucker@fabrikam.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/08 00:00:00,10.0.5.147,Yareli@fabrikam.com,allow,http,www.madmimi.com,80,3306,2727
2020/06/10 00:00:00,10.0.3.82,Christine@fabrikam.com,allow,http,www.zoho.com,80,3306,2727
2020/06/10 00:00:00,10.0.2.162,Jaida@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/10 00:00:00,10.0.6.31,Cale@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/10 00:00:00,10.0.2.162,Zavier@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.214,Kinsley@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/09 00:00:00,10.0.3.53,Ty@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.214,Joshua@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/08 00:00:00,10.0.3.25,Bo@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/08 00:00:00,10.0.3.25,Yuliana@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/08 00:00:00,10.0.7.252,Shania@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/08 00:00:00,10.0.2.5,Addilyn@contoso.com,allow,http,www.zoho.com,80,3306,2727
2020/06/10 00:00:00,10.0.6.226,Camdyn@contoso.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/10 00:00:00,10.0.4.168,Trey@contoso.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/10 00:00:00,10.0.6.110,Ryann@contoso.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/10 00:00:00,10.0.6.110,Trenton@contoso.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/09 00:00:00,10.0.10.134,Erika@contoso.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/09 00:00:00,10.0.10.212,Braylin@fabrikam.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/09 00:00:00,10.0.10.134,Dominique@contoso.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.132,Ronald@contoso.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.209,Grace@fabrikam.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.132,Helen@contoso.com,allow,http,www.getsatisfaction.com,80,3306,2727
2020/06/10 00:00:00,10.0.5.183,Jovani@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/10 00:00:00,10.0.2.19,Jude@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/10 00:00:00,10.0.6.46,Myra@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/10 00:00:00,10.0.6.46,Colten@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/10 00:00:00,10.0.5.183,Jazmin@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/09 00:00:00,10.0.2.214,Trey@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/09 00:00:00,10.0.3.190,Aubri@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.214,Jair@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.106,Rory@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.214,Myra@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/08 00:00:00,10.0.5.157,Bo@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.181,Arianna@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/08 00:00:00,10.0.5.157,Isaias@contoso.com,allow,http,www.uservoice.com,80,3306,2727
2020/06/10 00:00:00,10.0.3.31,Zackery@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/10 00:00:00,10.0.4.59,Shiloh@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/10 00:00:00,10.0.3.31,Jair@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/10 00:00:00,10.0.4.59,Cecilia@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/10 00:00:00,10.0.3.7,Zavier@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/09 00:00:00,10.0.1.122,Paloma@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/09 00:00:00,10.0.8.174,Joseph@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/09 00:00:00,10.0.5.144,Conor@fabrikam.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/09 00:00:00,10.0.6.49,Jacey@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.92,Parker@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/08 00:00:00,10.0.9.50,Jefferson@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/08 00:00:00,10.0.9.50,Shania@contoso.com,allow,http,studio.stupeflix.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.209,Zachariah@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/10 00:00:00,10.0.8.220,Kamren@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/10 00:00:00,10.0.1.237,Francis@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.209,Frank@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/10 00:00:00,10.0.1.237,Niki@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.55,Cristiano@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/09 00:00:00,10.0.4.2,Kamden@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/09 00:00:00,10.0.3.16,Yadiel@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/09 00:00:00,10.0.8.230,Elaina@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/09 00:00:00,10.0.3.16,Kylee@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.153,Aleena@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/08 00:00:00,10.0.2.107,Kyron@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/08 00:00:00,10.0.8.231,Reid@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/08 00:00:00,10.0.2.107,Cassidy@contoso.com,allow,http,www.rescuetime.com,80,3306,2727
2020/06/10 00:00:00,10.0.3.19,Shania@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/10 00:00:00,10.0.10.17,Selah@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/10 00:00:00,10.0.9.232,Aleena@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/09 00:00:00,10.0.5.2,Lila@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.132,Kendal@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/09 00:00:00,10.0.5.44,Emma@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/09 00:00:00,10.0.5.44,Isaias@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/08 00:00:00,10.0.4.156,Stanley@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.42,Urijah@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.201,Camdyn@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/08 00:00:00,10.0.4.156,Trenton@fabrikam.com,allow,http,www.doodle.com,80,3306,2727
2020/06/08 00:00:00,10.0.4.116,Adolphe@contoso.com,allow,http,www.doodle.com,80,3306,2727
2020/06/10 00:00:00,10.0.9.132,Amber@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/10 00:00:00,10.0.9.160,Clare@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/10 00:00:00,10.0.9.160,Britney@fabrikam.com,allow,http,www.formstack.com,80,3306,2727
2020/06/10 00:00:00,10.0.2.129,Brennan@fabrikam.com,allow,http,www.formstack.com,80,3306,2727
2020/06/09 00:00:00,10.0.1.180,Heath@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/09 00:00:00,10.0.1.33,Katelynn@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.188,Pierce@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.188,Mohammad@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/09 00:00:00,10.0.4.71,Royce@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/08 00:00:00,10.0.3.17,Steve@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/08 00:00:00,10.0.9.193,Elias@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/08 00:00:00,10.0.10.96,Myra@contoso.com,allow,http,www.formstack.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.226,Derrick@contoso.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/10 00:00:00,10.0.5.78,Konner@contoso.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.226,Emilio@contoso.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.161,Aleigha@contoso.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/09 00:00:00,10.0.5.244,Spencer@contoso.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/09 00:00:00,10.0.4.222,Alonso@fabrikam.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/09 00:00:00,10.0.4.222,Kingsley@fabrikam.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/09 00:00:00,10.0.5.244,Paola@contoso.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/08 00:00:00,10.0.8.212,Esperanza@contoso.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/08 00:00:00,10.0.8.212,Emilia@contoso.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/08 00:00:00,10.0.2.119,Soren@contoso.com,allow,http,www.smartdraw.com,80,3306,2727
2020/06/10 00:00:00,10.0.3.116,Parker@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/10 00:00:00,10.0.9.65,Pamela@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/10 00:00:00,10.0.9.65,Cristiano@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.93,Myra@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/09 00:00:00,10.0.5.35,Travis@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.171,Ruben@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.171,Connor@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/09 00:00:00,10.0.7.93,Tristian@fabrikam.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/08 00:00:00,10.0.3.238,Jaylene@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/08 00:00:00,10.0.9.171,Blaise@fabrikam.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/08 00:00:00,10.0.8.251,Allison@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/08 00:00:00,10.0.3.73,Johann@contoso.com,allow,http,www.surepayroll.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.45,Ashtyn@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/10 00:00:00,10.0.1.125,Analia@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.45,Lauren@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/09 00:00:00,10.0.2.35,Christine@fabrikam.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/09 00:00:00,10.0.2.35,Rodrique@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/09 00:00:00,10.0.3.119,Walsh@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/09 00:00:00,10.0.1.203,Alisha@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/09 00:00:00,10.0.2.35,Gunnar@fabrikam.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/08 00:00:00,10.0.7.92,Kyron@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.70,Callan@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/08 00:00:00,10.0.7.92,Steven@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.234,Chanel@contoso.com,allow,http,www.yotpo.com,80,3306,2727
2020/06/10 00:00:00,10.0.3.108,Amya@contoso.com,allow,http,www.glip.com,80,3306,2727
2020/06/10 00:00:00,10.0.10.94,Aubri@contoso.com,allow,http,www.glip.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.213,Jorge@contoso.com,allow,http,www.glip.com,80,3306,2727
2020/06/10 00:00:00,10.0.10.94,Emily@contoso.com,allow,http,www.glip.com,80,3306,2727
2020/06/09 00:00:00,10.0.8.89,Tiana@fabrikam.com,allow,http,www.glip.com,80,3306,2727
2020/06/09 00:00:00,10.0.3.92,Zain@contoso.com,allow,http,www.glip.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.29,Ayden@contoso.com,allow,http,www.glip.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.235,Titus@fabrikam.com,allow,http,www.glip.com,80,3306,2727
2020/06/08 00:00:00,10.0.10.205,Jaydin@contoso.com,allow,http,www.glip.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.235,Yareli@fabrikam.com,allow,http,www.glip.com,80,3306,2727
2020/06/10 00:00:00,10.0.1.81,Jefferson@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/10 00:00:00,10.0.6.192,Jude@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/10 00:00:00,10.0.1.81,Sadie@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/09 00:00:00,10.0.8.210,Maxim@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/09 00:00:00,10.0.10.167,Helen@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/09 00:00:00,10.0.4.217,Anna@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/09 00:00:00,10.0.10.167,Valentino@fabrikam.com,allow,http,www.insightly.com,80,3306,2727
2020/06/09 00:00:00,10.0.10.167,Cristiano@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.18,Lauren@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.47,Isaias@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/08 00:00:00,10.0.4.178,Christine@fabrikam.com,allow,http,www.insightly.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.80,Blake@fabrikam.com,allow,http,www.insightly.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.80,Jerome@contoso.com,allow,http,www.insightly.com,80,3306,2727
2020/06/10 00:00:00,10.0.1.132,Valentino@fabrikam.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/10 00:00:00,10.0.8.240,Kyron@contoso.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/10 00:00:00,10.0.8.240,Elena@fabrikam.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/10 00:00:00,10.0.1.248,Zackery@contoso.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/09 00:00:00,10.0.6.18,Jaydan@contoso.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/09 00:00:00,10.0.1.111,Ronald@contoso.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/09 00:00:00,10.0.1.111,Lilianna@contoso.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/09 00:00:00,10.0.4.251,Johnathan@fabrikam.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.200,Dominique@contoso.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/08 00:00:00,10.0.5.183,Pamela@contoso.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/08 00:00:00,10.0.5.183,Nehemiah@contoso.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.200,Leighton@contoso.com,allow,http,www.clickdesk.com,80,3306,2727
2020/06/10 00:00:00,10.0.8.224,Simone@fabrikam.com,allow,http,www.live2support.com,80,3306,2727
2020/06/10 00:00:00,10.0.8.224,Mckenna@contoso.com,allow,http,www.live2support.com,80,3306,2727
2020/06/10 00:00:00,10.0.4.123,Kingsley@fabrikam.com,allow,http,www.live2support.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.186,Jalen@contoso.com,allow,http,www.live2support.com,80,3306,2727
2020/06/10 00:00:00,10.0.1.205,Madisyn@contoso.com,allow,http,www.live2support.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.169,Alex@contoso.com,allow,http,www.live2support.com,80,3306,2727
2020/06/09 00:00:00,10.0.5.124,Karlee@contoso.com,allow,http,www.live2support.com,80,3306,2727
2020/06/09 00:00:00,10.0.10.213,Dane@contoso.com,allow,http,www.live2support.com,80,3306,2727
2020/06/08 00:00:00,10.0.1.115,Paola@contoso.com,allow,http,www.live2support.com,80,3306,2727
2020/06/08 00:00:00,10.0.4.26,Gerardo@contoso.com,allow,http,www.live2support.com,80,3306,2727
2020/06/08 00:00:00,10.0.7.194,Sloan@contoso.com,allow,http,www.live2support.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.168,Elias@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/10 00:00:00,10.0.8.41,Adnan@fabrikam.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/10 00:00:00,10.0.2.10,Sanaa@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/10 00:00:00,10.0.2.10,Joe@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.211,Paola@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/09 00:00:00,10.0.10.87,Liam@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/09 00:00:00,10.0.9.211,Kiana@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/09 00:00:00,10.0.10.87,Zoe@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/09 00:00:00,10.0.4.74,Sanaa@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/08 00:00:00,10.0.10.193,Abril@fabrikam.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/08 00:00:00,10.0.8.238,Lillian@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/08 00:00:00,10.0.9.202,Darien@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/08 00:00:00,10.0.9.202,Shiloh@contoso.com,allow,http,www.cloud-iq.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.153,Tamia@fabrikam.com,allow,http,www.adjug.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.153,Paloma@contoso.com,allow,http,www.adjug.com,80,3306,2727
2020/06/10 00:00:00,10.0.7.153,Xavier@contoso.com,allow,http,www.adjug.com,80,3306,2727
2020/06/09 00:00:00,10.0.5.63,Aria@contoso.com,allow,http,www.adjug.com,80,3306,2727
2020/06/09 00:00:00,10.0.8.164,Aubrey@contoso.com,allow,http,www.adjug.com,80,3306,2727
2020/06/09 00:00:00,10.0.3.179,Steven@contoso.com,allow,http,www.adjug.com,80,3306,2727
2020/06/09 00:00:00,10.0.3.179,Hugh@fabrikam.com,allow,http,www.adjug.com,80,3306,2727
2020/06/08 00:00:00,10.0.6.235,Fernando@contoso.com,allow,http,www.adjug.com,80,3306,2727
